time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68
4.851,178.0966,341.48746,180.84196,390.13208,189.06071,437.6675,201.06535,482.57574,220.55872,526.4081,246.12099,565.63794,278.6267,598.63275,316.27277,622.42474,361.15524,626.45685,404.33392,615.2397,438.8059,586.0318,468.66855,550.1854,489.90274,508.9241,503.8027,466.31528,512.284,424.36923,517.58325,380.14337,516.0755,334.0207,198.47844,330.20306,220.40881,309.5426,253.85846,307.02747,285.92212,313.95956,318.43948,324.65637,372.4555,325.55707,403.383,313.41153,434.47305,305.7809,466.92615,307.3604,490.78046,325.1279,346.61664,351.31104,348.24454,380.87512,349.8747,410.31757,351.5856,441.3542,316.83722,463.87454,333.86545,467.36685,351.54608,471.4202,368.42197,466.55588,385.31888,461.81934,238.48248,357.04016,256.95013,349.55325,278.729,349.25433,300.0941,361.03818,277.77243,366.03418,256.26874,366.0107,392.53412,360.57516,412.7409,349.26434,434.64014,348.54742,454.24277,354.53555,436.43018,364.0949,414.7877,364.85547,287.4227,516.5681,312.49252,509.2666,336.90018,502.0941,353.46616,505.964,370.29803,500.64218,393.98203,505.70377,417.54245,511.43558,395.96066,534.9967,373.96582,546.05664,355.1117,549.0556,336.97485,547.94135,312.92084,539.6777,298.85635,519.5789,336.9882,515.44714,353.9622,516.37573,371.35114,514.58325,406.3056,513.7175,372.07495,521.57074,354.41745,525.12427,336.75735,524.0027
4.884,180.14629,349.9012,182.5833,396.81277,191.24438,443.53894,203.17755,487.61194,221.9328,530.9058,247.33658,569.5605,279.38388,601.02484,315.3296,623.4049,358.67245,628.0392,402.37164,617.2797,436.50934,589.2069,466.79416,553.8689,489.30844,513.20795,504.52744,470.20447,512.8768,427.3865,517.82214,382.25912,516.2979,335.75092,197.65382,332.7732,218.75664,310.30643,252.77681,306.0442,285.50226,313.4804,318.84256,325.03503,369.53552,326.20178,400.8673,312.9668,433.46866,305.8158,466.97095,308.61716,491.8405,326.5631,346.4665,352.86685,347.74768,381.25583,348.78452,409.47784,349.5434,438.80203,316.48053,464.74054,333.22375,468.105,350.59686,471.63098,367.20914,467.29953,384.5825,462.96725,238.34612,358.26794,256.71448,350.57224,278.79825,349.7055,300.17993,361.09753,278.6285,366.2002,256.76257,367.0016,392.4855,360.45035,412.41635,350.00916,434.54565,349.545,454.04572,355.74768,435.82095,364.86786,413.8259,365.06665,287.60593,518.5962,311.82544,511.58078,336.44992,504.63693,353.18698,508.78827,369.20187,503.53485,393.26663,508.83096,417.245,513.7211,395.33936,536.3701,372.97522,548.037,354.36017,550.7565,335.8883,549.5554,311.64844,540.7699,298.8534,521.1149,336.26904,519.6779,353.7383,520.79,370.5237,518.76984,406.93152,515.70667,371.08658,522.5393,353.80032,525.7955,335.99173,524.61066
4.917,180.4018,344.80222,183.03577,392.93057,191.40407,440.95325,203.6759,486.43286,223.0231,529.8274,248.9348,568.5161,281.7379,600.1622,317.67618,621.7601,360.05508,626.8772,402.23026,615.2713,434.7927,586.8866,464.80945,551.105,486.51917,510.92624,502.5807,467.81863,511.92188,425.72314,517.25793,381.30374,515.3298,337.44562,199.59898,329.39954,221.13676,307.8323,254.56776,305.78625,286.4143,313.9098,319.18488,325.07684,371.6061,326.9868,401.95767,314.2932,432.97806,306.60565,465.87454,306.7849,491.44284,324.09818,347.5799,352.74368,349.39346,381.90775,351.0495,410.6662,352.56326,441.36728,318.0481,465.07654,334.8983,468.7777,352.4161,472.9874,369.48587,468.39365,386.4121,463.30176,237.78839,357.51318,256.7831,350.0026,278.97037,349.4607,300.6853,360.75543,277.99203,365.9729,256.19415,366.32416,393.2587,360.88455,413.27475,350.26413,435.77994,349.86798,455.71106,356.00226,436.9689,365.15543,414.57993,365.27652,289.8276,516.43445,315.34772,511.95425,340.2235,505.7679,354.93845,509.9504,369.35205,505.3045,392.8712,510.31342,417.08032,512.98566,394.32196,536.4271,372.0731,547.5423,355.26752,549.7067,338.49863,548.3278,314.2095,539.2266,301.2253,519.5385,339.58368,520.89325,355.30243,522.3673,370.67484,520.36145,407.30746,515.78766,370.6366,520.8485,354.89185,523.38947,338.86328,521.71136
4.95,180.17381,341.31915,183.18472,391.17706,192.57884,440.22318,205.01057,485.81934,223.51505,529.982,248.14528,569.721,281.194,602.8621,318.136,626.31866,363.4011,630.8988,406.8498,619.55536,441.18304,589.4396,470.34958,552.2037,491.30673,509.02048,505.93448,464.54953,514.1004,421.5567,519.16534,376.10718,518.21075,329.61548,199.02313,330.14853,221.19617,309.2135,255.23512,307.66653,287.46194,315.14114,319.66428,326.11896,370.08798,326.52826,401.77716,314.05862,433.97415,307.14288,466.96518,308.3773,492.22894,324.96506,346.29172,351.0445,348.04898,380.6889,349.64432,410.33078,351.25598,441.18866,319.2024,465.55594,334.82977,469.36133,351.47455,472.8474,368.02625,468.23514,384.47266,463.81146,238.53522,357.4833,256.93668,350.28082,279.12735,349.54993,300.7131,359.94992,278.3913,366.06143,256.5397,366.79175,392.49466,359.8041,412.34683,349.48306,434.6808,349.1871,454.51053,354.83972,436.29553,364.8149,414.02686,365.25797,293.67337,518.0912,317.83246,514.1198,340.6459,508.89874,355.23853,512.8767,370.41547,508.06058,393.3087,512.62427,416.02942,514.18805,395.37695,538.5084,373.4791,548.6052,356.02707,550.64014,340.05685,549.05774,317.45944,540.74896,304.43842,521.7971,339.96423,522.0933,355.52173,523.4605,371.3738,521.6643,406.7933,516.97186,371.9477,522.9337,355.74997,525.8284,340.15866,524.2956
4.983,178.66287,340.25125,182.45195,390.39084,192.95288,439.4697,205.81458,484.38947,224.70851,527.29254,249.96555,566.6623,282.917,599.88043,319.42627,622.7143,363.01373,627.56665,405.13165,615.83966,437.72037,587.03076,466.88574,550.0761,486.75995,506.98126,501.01923,463.45023,510.2141,421.2519,516.0796,375.8687,514.8484,329.7511,196.28494,330.16602,218.91791,309.084,252.88576,307.1768,285.4809,315.0047,317.64987,326.44012,370.51578,327.10693,402.07327,314.7656,433.3559,307.43976,465.6857,307.629,490.49847,324.2976,347.0896,351.92267,349.34286,381.17407,351.55225,410.5897,353.7284,441.19824,320.3894,464.4607,336.70358,468.0357,353.69327,471.7484,370.28577,467.34283,386.31607,462.3764,237.41179,357.1641,256.0908,349.85672,278.67996,348.9769,300.0919,360.06522,278.13507,365.87848,256.02292,366.4752,392.87457,359.84732,413.32635,349.55655,435.6978,349.3758,455.37604,355.17395,437.20267,365.13608,414.72794,365.12854,293.79315,517.53925,319.73904,514.5582,343.21356,508.85852,357.6266,513.0351,371.51218,507.99805,393.78265,512.32794,416.46524,513.6502,396.00308,538.0801,375.16647,548.27356,358.9641,550.25415,343.45605,549.40045,319.72595,540.9697,304.7994,521.4305,342.6895,520.96655,357.6951,522.2305,372.39667,520.39496,406.5391,516.5274,373.30106,522.6623,358.38013,525.2978,343.24503,523.8909
5.016,181.28687,345.174,185.54576,395.01636,195.13571,443.60425,207.79697,488.00757,227.17104,530.67303,252.81662,568.66144,286.33542,600.7354,322.5456,623.37286,365.00995,627.6747,406.16974,615.7897,438.2578,586.9284,466.2112,550.9826,485.94412,510.23746,499.73605,468.42078,508.87335,426.54874,515.1064,381.57632,513.9244,336.02197,198.92645,332.04883,220.69737,310.9561,253.76741,308.32513,285.54584,314.96274,317.63727,325.06815,368.9827,326.21036,400.93045,314.5446,433.22534,308.28943,465.9462,309.46475,490.0179,327.97818,346.5374,350.8743,348.8567,380.6563,351.021,410.14383,353.21597,441.13528,320.42337,464.9055,336.3814,468.5926,352.94516,472.2345,369.22806,468.05597,385.16205,463.21152,239.37524,358.04593,257.6631,350.7298,279.8938,349.69025,301.07043,360.03635,279.53766,365.68964,257.5851,366.57272,391.97845,360.2351,412.43503,350.16083,434.65164,350.0705,453.57877,355.49463,435.7791,364.9042,413.69122,364.83542,296.7706,517.63196,320.4803,514.23224,342.98654,509.1436,356.73666,513.1174,371.1278,508.4294,392.35895,512.7043,413.98273,515.1744,393.9555,538.7475,374.16873,549.35864,357.8017,551.5176,342.50052,550.2572,319.91855,541.2665,307.235,521.5157,342.512,521.4914,357.02438,522.7564,371.98813,521.06415,404.68576,517.45447,372.34738,522.9001,357.20428,525.7861,342.69354,524.42145
5.049,178.45451,342.71283,182.60408,392.99088,192.7898,441.10147,205.85417,485.50214,224.59369,528.2018,250.14777,566.731,282.8577,598.72437,318.98462,622.2079,361.71204,627.6105,403.64352,617.0332,437.0652,587.66205,466.76706,551.08936,488.0757,509.268,502.92465,466.0489,511.59952,422.52255,517.0257,375.27097,515.24207,328.78033,198.00493,331.37497,218.30489,310.00854,251.59413,307.1195,284.28293,314.26013,316.22403,325.7564,369.61722,327.0987,400.09232,314.40396,431.5835,306.62598,463.8309,306.92975,489.3082,323.76935,345.7252,352.7239,347.60016,382.0607,349.31946,410.96997,350.82455,441.09308,319.4571,464.5545,335.0151,468.74466,351.9552,472.54413,368.34146,468.53036,384.516,463.0357,238.72328,357.44022,256.84927,350.17773,278.19553,348.97308,300.35287,359.75757,278.2998,365.24167,256.983,366.04498,390.91434,359.09305,411.31546,349.30014,433.15375,349.18658,453.0667,354.9243,434.1983,364.30508,412.28925,363.9334,294.87872,518.2889,317.8386,513.31134,340.51346,507.17917,355.44888,511.63828,369.2536,506.7912,392.94098,511.16653,415.32303,515.5734,394.64865,538.62213,372.57742,549.2714,356.46384,551.24005,340.45172,550.06696,318.02835,540.9334,305.78253,521.5725,340.36163,520.83704,355.68524,522.3023,370.0815,520.62555,405.60712,517.41724,370.63214,521.58997,355.82755,524.25305,340.20837,522.59045
5.082,258.89355,77.33447,259.2312,82.59253,259.84244,87.665215,261.19443,92.818855,263.14142,97.521996,266.08447,101.80991,269.9089,105.08463,273.86746,107.84349,278.25772,108.34722,282.90683,107.41544,287.96088,104.78127,293.23874,101.93095,297.73483,98.10018,300.76804,93.055595,302.57678,87.2076,303.8595,81.32905,304.95633,75.18666,261.36636,73.73421,263.9234,71.77321,267.26804,71.08062,270.9799,71.47179,274.44687,72.99199,281.54385,72.42802,285.61444,70.49576,290.24332,69.73309,294.84283,70.10996,298.73834,72.22523,277.2628,76.920074,277.00397,80.29346,276.71286,83.55168,276.4527,86.96704,272.85345,89.95132,275.00116,90.53477,277.3053,90.73251,279.90277,90.05156,282.47983,89.116394,265.50903,78.24868,267.87332,76.79244,270.74808,76.42166,273.08844,77.876335,270.72922,78.79566,267.93222,79.098564,284.61563,76.938095,287.08572,75.14884,290.09,75.14029,292.88214,76.08478,290.26825,77.30418,287.32925,77.43921,271.55838,97.29526,273.75647,95.67845,276.24786,94.3611,277.9537,94.57597,279.74265,93.84103,283.01376,94.3404,286.7307,95.10146,283.51437,97.96745,280.52185,99.47699,278.58432,100.017265,276.85736,100.2177,274.16296,99.65202,272.9421,97.19097,276.36887,95.97889,278.08386,95.838974,279.9297,95.32421,285.24524,95.29877,280.2265,96.93957,278.38055,97.37227,276.65408,97.3905
5.115,259.065,75.1338,259.13196,80.545494,259.57712,85.843445,260.71182,91.10014,262.34238,95.8058,264.83295,100.23936,268.02112,103.831116,271.52142,106.790436,275.73505,107.49798,280.33133,106.86173,285.67874,104.53263,291.25192,101.75611,295.87857,97.821014,298.9521,92.616486,300.90115,86.58474,302.27808,80.40554,303.4502,73.99898,261.1926,73.58533,263.92966,71.53909,267.46796,71.12839,271.17587,71.77077,274.43713,73.538956,280.72253,73.01509,284.63837,71.06028,289.13504,70.09694,293.84354,70.12071,297.68628,72.20203,276.71036,77.394135,276.27435,80.88249,275.80832,84.27581,275.37366,87.81221,271.85712,90.20023,273.89148,90.76344,276.08746,91.03228,278.60574,90.468544,281.10245,89.76229,265.13083,77.87473,267.46265,76.70485,270.1247,76.510056,272.35565,77.91014,270.0178,78.65393,267.3756,78.818054,284.01086,77.19399,286.4237,75.56306,289.25302,75.495674,291.95453,76.294525,289.3813,77.4792,286.61526,77.650795,270.61517,97.21622,272.53918,95.62831,274.97955,94.60595,276.52084,94.857956,278.30106,94.24492,281.28638,94.84357,284.79538,95.78919,281.47076,98.51689,278.6363,99.75065,276.6969,100.22782,275.0439,100.38503,272.63596,99.74649,271.9707,97.12145,274.9889,96.20361,276.5834,96.13559,278.3991,95.78549,283.41092,95.942795,278.54782,97.166855,276.71893,97.53208,275.11237,97.57447
5.148,183.40297,343.49655,186.85144,393.6926,196.73528,442.0178,207.97125,486.85513,225.9874,530.9145,251.41818,569.74286,283.7773,601.3331,319.8304,623.6072,362.9376,628.4648,404.9487,616.89764,437.47147,586.9026,466.97763,550.311,488.87695,509.43994,504.37238,466.7529,513.2138,423.64038,518.4484,378.01895,516.86505,332.90512,197.73044,329.67224,219.72029,308.24292,253.7954,306.845,286.90533,313.77347,320.3943,325.48654,370.37576,326.51376,402.31494,313.17725,434.79977,306.57907,467.9167,308.27615,492.36603,326.74323,346.9162,351.6929,348.59088,380.77017,350.1124,409.76965,351.69153,439.78375,318.84625,464.7264,335.3541,467.89832,352.63968,471.31723,369.53452,466.8358,386.38745,461.73157,237.92168,358.07278,257.0459,349.92633,279.2949,349.23172,301.50314,361.2236,278.79547,365.9468,256.8155,366.4242,393.0467,360.2303,413.42233,349.0592,435.65082,348.5253,455.52707,355.27597,437.02887,363.80322,414.90787,363.98077,293.7894,518.0972,318.87708,514.42236,343.3534,507.82385,357.31857,511.53235,371.5191,506.3204,394.4199,509.9793,418.9014,511.39758,397.36404,536.22095,376.24893,547.87885,359.31134,550.63995,343.86258,550.35974,319.64856,541.7247,304.76712,521.7067,343.11963,522.46533,357.7129,523.10474,372.84863,520.6536,408.91766,514.4548,373.97302,521.39307,358.51465,524.9154,343.76785,524.2521
5.181,181.08005,337.47226,183.98343,388.89996,192.83626,439.75522,205.37848,485.79272,224.56068,529.29205,251.00201,568.39545,283.1865,601.3687,319.71255,623.78064,361.43512,628.9259,403.04068,616.83276,437.251,587.013,467.00958,550.2023,489.05447,508.17307,502.93655,464.29932,511.03638,419.96716,516.3231,373.95093,514.4295,327.5249,196.1137,329.11456,219.19469,308.3622,253.54723,307.2809,286.37936,314.95816,319.86206,326.46466,372.37674,327.44977,403.46774,313.947,435.13672,306.35477,468.1565,306.9673,492.4858,324.99652,346.77988,352.37286,348.70886,381.54266,350.3096,410.84235,352.12,441.28598,318.43613,464.58496,334.9164,468.1024,352.43124,471.65527,369.56067,466.70862,386.9388,461.5895,236.72615,358.3915,255.61497,350.8621,278.22928,349.76352,301.51276,360.8744,278.23898,366.51474,255.72641,367.34283,392.15225,360.42462,412.85193,349.7891,435.4689,349.27805,455.34848,354.78214,436.9803,364.65524,414.14932,364.70877,293.61356,519.1993,319.19318,514.7689,343.54425,507.64688,358.15305,511.95734,371.95016,506.4153,395.4914,510.63022,420.31516,511.83084,398.79117,537.4668,377.1514,549.60425,360.49323,552.4215,344.24936,551.8748,320.16458,543.5212,304.94498,522.65814,343.4633,524.0704,358.6782,524.84845,373.5855,522.6907,410.56027,514.6765,374.66165,520.97076,359.46295,524.3831,344.05298,523.4387
5.214,179.32513,343.00214,183.19254,392.64325,192.89359,442.05298,204.96863,487.10867,222.81345,531.22974,248.20044,571.3611,282.61066,603.50824,320.97452,623.5199,362.95218,627.16626,404.50516,617.0389,438.13092,589.1115,467.67603,553.37714,488.55627,511.67926,502.2643,468.95056,510.51715,426.5396,515.6504,381.71735,513.9227,335.92435,198.32701,330.7706,221.00424,310.7806,254.04135,308.97485,286.9158,316.04968,319.3461,326.79425,370.13538,327.0445,401.60208,314.13486,433.2292,307.63425,465.5,309.18332,489.3838,327.6058,346.87585,353.3344,348.3619,381.37878,349.6681,409.55734,351.24847,438.92987,317.3243,465.92575,334.21695,469.08878,351.46494,472.10303,368.4506,468.26083,385.00797,463.9031,238.16896,358.31824,257.61633,350.96066,279.5348,350.4233,300.27057,360.70514,279.1657,365.55078,257.3527,366.613,391.26852,360.4574,413.06625,350.40723,434.92416,350.71185,453.91772,357.00726,435.73206,365.48523,414.0475,364.92517,292.49213,520.8053,317.1734,514.7111,342.0811,508.57843,356.08224,512.446,370.9952,507.61493,394.82428,512.04297,418.90222,515.3881,398.0023,540.3214,376.19107,551.82086,358.92215,553.9933,343.04605,553.2724,318.1408,544.3069,303.07288,523.86554,342.08734,524.71594,356.95416,525.781,372.64856,523.3054,408.7627,517.84625,373.95612,524.154,357.8023,527.233,342.7661,525.79584
5.247,181.40009,338.01855,185.72208,388.41962,195.4806,438.33707,207.48167,483.87357,225.95432,527.63574,251.04013,567.8065,283.94815,601.99646,321.80493,624.15234,365.30484,628.44666,407.51456,616.15326,440.1265,585.6676,469.40973,547.339,489.51596,504.44827,502.61374,461.21893,510.1648,418.26157,515.747,373.86862,514.183,327.90967,199.08632,329.2364,221.9241,309.68948,255.1341,309.26086,286.8916,316.99472,318.68552,328.11752,371.9881,328.72397,403.3135,315.03958,434.6783,308.42352,467.84354,310.2547,491.90582,328.00958,347.4412,353.69653,349.1806,382.7084,350.82858,411.62082,352.6918,441.87036,318.96646,466.0748,335.52597,469.56793,352.51688,473.06436,368.83673,468.94785,385.04135,464.6634,238.15733,357.30933,256.8797,350.48636,278.9679,350.58487,300.3122,361.1514,278.38647,365.8916,256.352,366.7562,392.34872,360.72195,412.90665,350.484,434.99844,350.3857,454.08282,355.9916,436.17572,365.25137,414.0769,365.38348,294.89203,520.457,319.10394,515.874,344.32547,509.08688,357.75082,513.27277,371.9664,507.82935,394.9287,512.0719,417.7494,513.1886,397.88535,538.8464,377.0291,550.6621,360.04868,553.182,345.22748,552.757,319.78403,543.70715,305.62564,524.1445,343.9897,525.2082,358.1262,526.21356,373.3021,523.6724,407.57034,515.9968,374.77057,523.0776,359.29898,526.7279,345.09247,525.8048
5.28,178.42764,335.9378,181.42882,385.32025,190.71521,434.25253,203.81227,479.35764,222.75854,522.9716,248.08958,564.10876,281.43228,598.27185,320.42383,622.2878,364.89075,627.2058,406.95145,614.28687,440.83167,582.931,470.4096,543.81067,490.19467,500.7123,503.0787,457.36606,512.014,414.3887,516.6888,368.37903,513.8426,322.26996,197.87234,328.85336,220.27086,309.53442,253.34622,307.59607,285.7648,315.39044,319.34982,326.48068,372.2236,327.05896,403.829,314.919,435.76184,307.46527,469.09747,307.9761,493.1878,325.3192,348.12558,352.60635,350.3646,381.4213,352.4394,410.0676,354.56476,440.64758,319.392,464.3863,336.02466,468.00934,353.92285,471.64304,371.1326,466.43527,388.73712,461.7073,239.63673,359.88263,258.01666,355.04037,279.03644,354.09744,301.68884,361.17047,279.1681,366.87625,258.14023,367.77145,394.4211,360.85565,414.47495,354.24667,435.64444,354.12952,454.8276,357.40488,436.73596,366.01465,415.48862,365.7611,293.8451,517.34924,320.56213,514.3684,345.245,507.47455,359.50696,511.6286,373.02512,506.05035,395.69867,509.48935,420.23044,509.7456,398.83047,537.02606,378.02972,547.631,361.75784,550.4085,345.93365,550.5298,321.4984,543.89746,305.2064,520.91296,344.82278,523.0006,359.95038,523.78455,374.6193,521.2201,409.93982,513.0806,375.7419,519.8563,360.7513,523.383,345.54947,522.6436
5.313,260.65585,77.30328,260.55527,82.073845,260.85406,86.93597,261.6506,91.724884,262.65747,96.22747,264.60266,100.73769,267.4119,104.48516,270.61948,107.84227,274.77737,108.63136,279.48676,108.34122,284.92007,106.11844,290.247,103.29142,294.65576,99.466515,297.50168,94.67768,299.24835,88.97558,300.3851,83.11336,301.3883,77.11999,262.55188,75.50833,264.5096,73.46065,267.4769,72.90844,270.77692,73.33354,273.72916,74.80942,279.95642,74.57046,283.54388,72.880295,287.67896,72.36661,291.91074,72.69995,295.3227,74.82609,275.84967,78.720406,275.32516,82.14921,274.77222,85.491264,274.226,88.99247,271.30096,91.068474,273.00397,91.89234,274.9808,92.28702,277.32123,91.73877,279.6137,90.93156,265.76486,79.12737,267.76825,78.019356,270.20648,77.86614,272.36673,79.17161,270.09836,79.68148,267.7179,79.85516,282.67682,78.76257,285.0029,77.341064,287.65424,77.267075,290.10852,78.144485,287.73566,79.08554,285.13654,79.12818,270.04575,97.69451,271.75452,96.640205,273.61575,95.76614,275.2157,96.151306,277.05966,95.61679,279.98254,96.205124,283.47397,96.98255,280.06015,98.73074,277.28168,99.54013,275.3088,99.83859,273.64948,99.79167,271.8426,99.28674,271.2741,97.66566,273.6,97.119705,275.25626,97.218605,277.14117,96.92802,282.11185,97.0965,277.20715,97.158806,275.3508,97.436714,273.715,97.30411
